Id,Title,Location,PriceEuro,PriceKuna,Area,CijenaKvadratEuro,CijenaKvadratKuna,Posted,Link,Photo
1074,"RUJEVICA, 2S+DB, 106 €/osoba",Primorsko-goranska,106,797,80,1,9,Objava  25.11.2021.,https://www.index.hr/oglasi/rujevica--2s-db--106---osoba/oid/3204935,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204935/9623-rent_20211125010636665_0_.jpg?preset=oglas-slika-view
1075,"VIŠNJIK, NOVOGRADNJA, LIFT, GAR.PARK. MJESTO, 2 SOBE",Zadarska,650,4886,62,10,78,Objava  25.11.2021.,https://www.index.hr/oglasi/visnjik--novogradnja--lift--gar-park--mjesto--2-sobe/oid/3204899,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204899/0_2021-11-25-01-04-03-129.jpg?preset=oglas-slika-view
1076,"CENTAR 106m2, Pavla Hatza (luksuzan 4soban stan + parking)",Grad Zagreb,1350,10148,106,12,95,Objava  25.11.2021.,https://www.index.hr/oglasi/centar-106m2--pavla-hatza--luksuzan-4soban-stan---parking-/oid/3204864,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204864/0_2021-11-25-01-01-27-101.jpg?preset=oglas-slika-view
1077,"SAVICA 67m2, Gruška (lijep 2.5soban stan)",Grad Zagreb,425,3195,67,6,47,Objava  25.11.2021.,https://www.index.hr/oglasi/savica-67m2--gruska--lijep-2-5soban-stan-/oid/3204863,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204863/0_2021-11-25-01-01-27-137.jpg?preset=oglas-slika-view
1078,"CENTAR 40m2, Frane Petrića (luksuzan 2soban stan)",Grad Zagreb,700,5262,40,17,131,Objava  25.11.2021.,https://www.index.hr/oglasi/centar-40m2--frane-petrica--luksuzan-2soban-stan-/oid/3204862,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204862/0_2021-11-25-01-01-27-217.jpg?preset=oglas-slika-view
1079,REMETE 133m2 - Črešnjevec (Luksuzan Penthouse + garaža),Grad Zagreb,1200,9020,133,9,67,Objava  25.11.2021.,https://www.index.hr/oglasi/remete-133m2---cresnjevec--luksuzan-penthouse---garaza-/oid/3204867,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204867/0_2021-11-25-01-01-26-973.jpg?preset=oglas-slika-view
1080,"STAGLIŠĆE 80 m2, Dugoratska (prekrasan 3soban stan + parking)",Grad Zagreb,650,4886,80,8,61,Objava  25.11.2021.,https://www.index.hr/oglasi/staglisce-80-m2--dugoratska--prekrasan-3soban-stan---parking-/oid/3204861,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204861/0_2021-11-25-01-01-27-285.jpg?preset=oglas-slika-view
1081,"PANTOVČAK 78m2, Goljak (luksuzan 3soban stan + parking)",Grad Zagreb,850,6389,78,10,81,Objava  25.11.2021.,https://www.index.hr/oglasi/pantovcak-78m2--goljak--luksuzan-3soban-stan---parking-/oid/3204866,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204866/0_2021-11-25-01-01-27-029.jpg?preset=oglas-slika-view
1082,"3-SOB. STAN, NOVOGRADNJA, SMART HOME SYSTEM, 59,95 m2, NAJAM",Varaždinska,627,4713,60,10,78,Objava  25.11.2021.,https://www.index.hr/oglasi/3-sob--stan--novogradnja--smart-home-system--59-95-m2--najam/oid/3204849,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204849/0_2021-11-25-01-01-08-473.jpg?preset=oglas-slika-view
1083,Kučerina 90m2 Trešnjevka,Grad Zagreb,700,5260,90,7,58,Objava  25.11.2021.,https://www.index.hr/oglasi/kucerina-90m2-tresnjevka-/oid/3204840,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204840/XML-4214-261660_20211125010012113_0_.jpg?preset=oglas-slika-view
1084,"Stan za najam u centru, Prilaz baruna Filipovića 60m2",Grad Zagreb,550,4133,60,9,68,Objava  25.11.2021.,https://www.index.hr/oglasi/stan-za-najam-u-centru--prilaz-baruna-filipovica-60m2/oid/3204842,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25///3204842/XML-4214-261681_20211125010012081_0_.jpg?preset=oglas-slika-view
1085,"Stan Peščenica - Volovčica, veći 2-sobni stan, 60 m2",Grad Zagreb,492,3700,60,8,61,Objava  25.11.2021.,https://www.index.hr/oglasi/stan-pescenica-volovcica-veci-2-sobni-stan-60-m2/oid/3204819,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//25/3204819/IMG20211129145108-301120211400253497.jpg?preset=oglas-slika-view
1086,NAJAM STANA / UREDA NA VRBIKU,Grad Zagreb,400,3006,45,8,66,Objava  24.11.2021.,https://www.index.hr/oglasi/najam-stana-ureda-na-vrbiku/oid/2228060,https://www.index.hr/oglasi/UserDocsImages/oglas/_2020//4//1/2228060/IMG-20211109-WA0004-271120211354361652.jpg?preset=oglas-slika-view
1087,Stan Gornji Grad - Medveščak Medveščak,Grad Zagreb,450,3381,50,9,67,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-gornji-grad-medvescak-medvescak/oid/3204747,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204747/IMG20211123121116-241120212125276935.jpg?preset=oglas-slika-view
1088,"Stan Opatija, 35 m2, namješten, dugoročni najam",Primorsko-goranska,293,2200,35,8,62,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-opatija-35-m2-namjesten-dugorocni-najam/oid/3204742,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204742/064-241120212123479786.jpg?preset=oglas-slika-view
1089,Stan Stenjevec Špansko,Grad Zagreb,400,3003,50,8,60,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-stenjevec-spansko/oid/3204710,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204710/Screenshot20211027-090011Chrome2-241120212036416501.jpg?preset=oglas-slika-view
1090,"Stan Rijeka, Donja Vežica - 52 m2, 2s+db",Primorsko-goranska,350,2628,52,6,50,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-rijeka-donja-vezica-52-m2-2s-db/oid/3204648,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204648/87025705-FA77-4F70-887C-A3DD328CBEE1-2-241120211930363136.jpeg?preset=oglas-slika-view
1091,"Iznajmljujem stan 100 m2, Kaštel Stari",Splitsko-dalmatinska,400,3006,100,4,30,Objava  24.11.2021.,https://www.index.hr/oglasi/iznajmljujem-stan-100-m2-kastel-stari/oid/3204578,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204578/1637772593790-241120211815260012.jpg?preset=oglas-slika-view
1092,Stan Koprivnica Taraščice za najam 80m2,Koprivničko-križevačka,500,3757,80,6,46,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-koprivnica-tarascice-za-najam-80m2/oid/3204117,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3204117/stan-koprivnica-centar-slika-158562821-241120211203113192.jpg?preset=oglas-slika-view
1093,Stan Split Kamen,Splitsko-dalmatinska,253,1900,60,4,31,Objava  24.11.2021.,https://www.index.hr/oglasi/stan-split-kamen/oid/3203958,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24/3203958/boravak3-241120210944333257.jpg?preset=oglas-slika-view
1095,"Zamet, 2s+db novouređen",Primorsko-goranska,600,4510,65,9,69,Objava  24.11.2021.,https://www.index.hr/oglasi/zamet--2s-db-novouredjen/oid/3203818,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203818/561-rent_20211124012108586_0_.jpg?preset=oglas-slika-view
1096,"Zamet, stan 2s +db, terasa, najam",Primorsko-goranska,530,3984,80,6,49,Objava  24.11.2021.,https://www.index.hr/oglasi/zamet--stan-2s--db--terasa--najam/oid/3203611,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203611/XML-180-202226_20211124011321621_0_.jpg?preset=oglas-slika-view
1097,"3,5 S STAN 100m2, BRANIMIROVA, CENTAR, NAJAM",Grad Zagreb,800,6013,100,8,60,Objava  24.11.2021.,https://www.index.hr/oglasi/3-5-s-stan-100m2--branimirova--centar--najam/oid/3203555,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203555/XML-4268-261469_20211124011318433_0_.jpg?preset=oglas-slika-view
1098,"Zagreb, Trešnjevka (Selska), penthouse, 150m2, 1 PM",Grad Zagreb,950,7141,150,6,47,Objava  24.11.2021.,https://www.index.hr/oglasi/zagreb--tresnjevka--selska---penthouse--150m2--1-pm/oid/3203534,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203534/XML-160-43082_20211124011137420_0_.jpg?preset=oglas-slika-view
1099,Najam novouređenog stana na Rubešima 2S+DB  90M2,Primorsko-goranska,800,6013,90,8,66,Objava  24.11.2021.,https://www.index.hr/oglasi/najam-novouredjenog-stana-na-rubesima-2s-db--90m2/oid/3203540,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203540/XML-4013-261441_20211124011110864_0_.jpg?preset=oglas-slika-view
1100,"ZAMET, 3S+DB, 500 EUR/KN!",Primorsko-goranska,500,3758,95,5,39,Objava  24.11.2021.,https://www.index.hr/oglasi/zamet--3s-db--500-eur-kn-/oid/3203485,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203485/XML-4007-261395_20211124010947682_0_.jpg?preset=oglas-slika-view
1101,"LOVRAN, 2S+DB, 57 M2, 400 EUR/KN!",Primorsko-goranska,400,3007,57,7,52,Objava  24.11.2021.,https://www.index.hr/oglasi/lovran--2s-db--57-m2--400-eur-kn-/oid/3203487,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203487/XML-4007-261417_20211124010947654_0_.jpg?preset=oglas-slika-view
1102,"SREDNJACI - 55 m2, 3-sobni - atraktivni stan u novogradnji",Grad Zagreb,650,4886,55,11,88,Objava  24.11.2021.,https://www.index.hr/oglasi/srednjaci---55-m2--3-sobni---atraktivni-stan-u-novogradnji/oid/3203437,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203437/s1823_20211124010937287_0_.jpg?preset=oglas-slika-view
1103,"Novi Zagreb - Siget, najam novouređenog stana sa 2 spavaće s",Grad Zagreb,1100,8269,86,12,96,Objava  24.11.2021.,https://www.index.hr/oglasi/novi-zagreb---siget--najam-novouredjenog-stana-sa-2-spavace-s/oid/3203386,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203386/XML-4239-247345_20211222010834734_0_.jpg?preset=oglas-slika-view
1104,"Dvosobni stan s balkonom, 84m2, blizu križanja Šubićeve i Martićeve",Grad Zagreb,490,3683,84,5,43,Objava  24.11.2021.,https://www.index.hr/oglasi/dvosobni-stan-s-balkonom--84m2--blizu-krizanja-subiceve-i-marticeve/oid/3203317,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203317/0_2021-11-24-01-04-12-290.jpg?preset=oglas-slika-view
1105,"HRELJIN, 2S + sobica, 78 m2, 1.100 kn po radniku",Primorsko-goranska,146,1097,78,1,14,Objava  24.11.2021.,https://www.index.hr/oglasi/hreljin--2s---sobica--78-m2--1-100-kn-po-radniku/oid/3203311,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203311/9618-rent_20211124010341446_0_.jpg?preset=oglas-slika-view
1106,"KUKULJANOVO, 3S KL, NAJAM PO RADNIKU 900kn",Primorsko-goranska,600,4510,58,10,77,Objava  24.11.2021.,https://www.index.hr/oglasi/kukuljanovo--3s-kl--najam-po-radniku-900kn/oid/3203312,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203312/9617-rent_20211124010341434_0_.jpg?preset=oglas-slika-view
1107,"ŽNJAN, JEDNOSOBAN,NOVOUREĐEN STAN",Splitsko-dalmatinska,400,3007,45,8,66,Objava  24.11.2021.,https://www.index.hr/oglasi/znjan--jednosoban-novouredjen-stan/oid/3203305,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203305/0_2021-11-24-01-03-15-438.jpg?preset=oglas-slika-view
1108,ŠPANSKO 75m2 - I.B. Mažuranić (moderan 3 soban stan + terasa + vrt),Grad Zagreb,700,5262,75,9,70,Objava  24.11.2021.,https://www.index.hr/oglasi/spansko-75m2---i-b--mazuranic--moderan-3-soban-stan---terasa---vrt-/oid/3203304,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203304/0_2021-11-24-01-02-07-877.jpg?preset=oglas-slika-view
1109,ŠPANSKO 75m2 . I.B. Mažuranić (moderan 3 soban stan + parking + vrt),Grad Zagreb,600,4510,75,8,60,Objava  24.11.2021.,https://www.index.hr/oglasi/spansko-75m2---i-b--mazuranic--moderan-3-soban-stan---parking---vrt-/oid/3203303,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203303/0_2021-11-24-01-02-07-957.jpg?preset=oglas-slika-view
1110,"CENTAR (Nova Ves) - PREKRASAN, NAMJEŠTEN 3-SOB. STAN 83m2, PARKING",Grad Zagreb,1000,7517,83,12,90,Objava  24.11.2021.,https://www.index.hr/oglasi/centar--nova-ves----prekrasan--namjesten-3-sob--stan-83m2--parking/oid/3203296,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203296/0_2021-11-24-01-01-32-633.jpg?preset=oglas-slika-view
1111,PANTOVČAK - PREDIVAN 4-SOB. STAN S GARAŽOM,Grad Zagreb,1250,9396,110,11,85,Objava  24.11.2021.,https://www.index.hr/oglasi/pantovcak---predivan-4-sob--stan-s-garazom/oid/3203295,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203295/0_2021-12-01-01-01-34-638.jpg?preset=oglas-slika-view
1112,IZNAJMLJUJEMO PREDIVAN TROSOBAN STAN NA TREŠNJEVCI !!!,Grad Zagreb,650,4886,56,11,87,Objava  24.11.2021.,https://www.index.hr/oglasi/iznajmljujemo-predivan-trosoban-stan-na-tresnjevci----/oid/3203273,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203273/3107-rent_20211216010244131_0_.jpg?preset=oglas-slika-view
1113,"Najam - Uređen trosobni stan 57 m2 - Trešnjevka, Selska",Grad Zagreb,600,4510,57,10,79,Objava  24.11.2021.,https://www.index.hr/oglasi/najam---uredjen-trosobni-stan-57-m2---tresnjevka--selska/oid/3203283,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203283/0_2021-11-24-01-00-34-451.jpg?preset=oglas-slika-view
1114,"Zapruđe, 2-sobni stan, 55m2, najam",Grad Zagreb,466,3502,55,8,63,Objava  24.11.2021.,https://www.index.hr/oglasi/zaprudje--2-sobni-stan--55m2--najam/oid/3203269,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203269/XML-4214-261517_20211124010008218_0_.jpg?preset=oglas-slika-view
1115,Vojnovićeva centar 60m2 najam,Grad Zagreb,470,3532,60,7,58,Objava  24.11.2021.,https://www.index.hr/oglasi/vojnoviceva-centar-60m2-najam/oid/3203268,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203268/XML-4214-261349_20211124010008230_0_.jpg?preset=oglas-slika-view
1116,"Potpuno renoviran stan na Savici, prvi najam",Grad Zagreb,550,4133,35,15,118,Objava  24.11.2021.,https://www.index.hr/oglasi/potpuno-renoviran-stan-na-savici--prvi-najam/oid/3203267,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//24///3203267/XML-4214-261347_20211124010008238_0_.jpg?preset=oglas-slika-view
1117,"Stan za najam, Osijek - Gornji grad / Centar",Osječko-baranjska,240,1800,54,4,33,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-za-najam-osijek-gornji-grad-centar/oid/3203182,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3203182/Photo0066-231120212257315547.jpg?preset=oglas-slika-view
1118,Stan Podsused - Vrapče,Grad Zagreb,250,1877,18,13,104,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-podsused-vrapce/oid/3203070,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3203070/IMG20211119100358-231120212036214047.jpg?preset=oglas-slika-view
1119,"Split Bol, dvosoban stan za najam",Splitsko-dalmatinska,400,3003,50,8,60,Objava  23.11.2021.,https://www.index.hr/oglasi/split-bol-dvosoban-stan-za-najam/oid/3203057,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3203057/20210924153931-231120212039064159.jpg?preset=oglas-slika-view
1120,"Stan Sesvete, Bjelovarska 60, najam",Grad Zagreb,400,3000,40,10,75,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-sesvete-bjelovarska-60-najam/oid/3203033,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3203033/20210116125101-231120212007254448.jpg?preset=oglas-slika-view
1121,NAJAM STANA SA TERASOM NA TREŠNJEVCI,Grad Zagreb,400,3010,34,11,88,Objava  23.11.2021.,https://www.index.hr/oglasi/najam-stana-sa-terasom-na-tresnjevci/oid/3202764,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3202764/IMG20211123115419resized20211123030855735-231120211542567681.jpg?preset=oglas-slika-view
1122,Stan Samobor Centar,Zagrebačka,400,3000,45,8,66,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-samobor-centar/oid/3202758,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3202758/IMG-20211109-WA0035-2008223343.jpg?preset=oglas-slika-view
1123,Stan Osijek Gornji grad / Centar,Osječko-baranjska,200,1502,44,4,34,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-osijek-gornji-grad-centar/oid/3202755,https://www.index.hr/oglasi/UserDocsImages/kategorije_NoIcon/nekretnine.jpg?preset=oglas-slika-view2
1124,Iznamljujem stan -  Brodarica  60m2,Šibensko-kninska,360,2703,60,6,45,Objava  23.11.2021.,https://www.index.hr/oglasi/iznamljujem-stan-brodarica-60m2/oid/3202683,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23/3202683/IMG-20210322-WA00491-231120211422345260.jpg?preset=oglas-slika-view
1125,"Crikvenica, 4s+db, režije uključene",Primorsko-goranska,800,6013,150,5,40,Objava  23.11.2021.,https://www.index.hr/oglasi/crikvenica--4s-db--rezije-ukljucene/oid/3202202,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3202202/558-rent_20211123013037310_0_.jpg?preset=oglas-slika-view
1126,"Kostrena, 4S+DB, moderni stan s bazenom i garažom,NOVOGRADNJ",Primorsko-goranska,1500,11275,170,8,66,Objava  23.11.2021.,https://www.index.hr/oglasi/kostrena--4s-db--moderni-stan-s-bazenom-i-garazom-novogradnj/oid/3201785,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201785/XML-163-261055_20211123011729292_0_.jpg?preset=oglas-slika-view
1127,"STAN, NAJAM, ZAGREB, DONJI GRAD, 103 m2, 4-SOBAN",Grad Zagreb,800,6013,103,7,58,Objava  23.11.2021.,https://www.index.hr/oglasi/stan--najam--zagreb--donji-grad--103-m2--4-soban/oid/3201824,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201824/XML-4100-247868-3518897_20211123011711721_0_.jpg?preset=oglas-slika-view
1128,Najam stana nadomak centra Rijeke,Primorsko-goranska,500,3758,88,5,42,Objava  23.11.2021.,https://www.index.hr/oglasi/najam-stana-nadomak-centra-rijeke/oid/3201816,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201816/XML-174-261329_20211125011034650_0_.jpg?preset=oglas-slika-view
1129,"Rijeka, Podmurvice, 2S, 450€",Primorsko-goranska,450,3383,55,8,61,Objava  23.11.2021.,https://www.index.hr/oglasi/rijeka--podmurvice--2s--450-/oid/3201770,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201770/12473-rent_20211123011627764_0_.jpg?preset=oglas-slika-view
1130,"ZAMET, 3S+DB, 82 M2, 500 EUR/KN!",Primorsko-goranska,500,3758,82,6,45,Objava  23.11.2021.,https://www.index.hr/oglasi/zamet--3s-db--82-m2--500-eur-kn-/oid/3201751,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201751/XML-4007-261274_20211123011616093_0_.jpg?preset=oglas-slika-view
1131,"SAMO U CONSENSUSU! VEŽICA, 40 M2, 400 EUR/KN!",Primorsko-goranska,400,3007,40,10,75,Objava  23.11.2021.,https://www.index.hr/oglasi/samo-u-consensusu--vezica--40-m2--400-eur-kn-/oid/3201747,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201747/XML-4007-261084_20211123011616181_0_.jpg?preset=oglas-slika-view
1132,"Trešnjevka, 57m2, Moderan stan (najam)",Grad Zagreb,600,4510,57,10,79,Objava  23.11.2021.,https://www.index.hr/oglasi/tresnjevka--57m2--moderan-stan--najam-/oid/3201745,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201745/XML-4005-261111_20211123011550326_0_.jpg?preset=oglas-slika-view
1133,"2-S, 54 m2, lift, parking, NOVO adaptiran - 1. najam",Grad Zagreb,570,4285,54,10,79,Objava  23.11.2021.,https://www.index.hr/oglasi/2-s--54-m2--lift--parking--novo-adaptiran---1--najam/oid/3201744,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201744/XML-4005-260946_20211123011550338_0_.jpg?preset=oglas-slika-view
1134,Zagreb - Ilica Odličan trosobni stan 94m2  u novogradnji sa,Grad Zagreb,800,6013,94,8,63,Objava  23.11.2021.,https://www.index.hr/oglasi/zagreb---ilica-odlican-trosobni-stan-94m2--u-novogradnji-sa-/oid/3201742,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201742/XML-4239-261013_20211123011403072_0_.jpg?preset=oglas-slika-view
1135,"PODMURVICE, 2S+DB, NAMJEŠTENO",Primorsko-goranska,350,2631,80,4,32,Objava  23.11.2021.,https://www.index.hr/oglasi/podmurvice--2s-db--namjesteno/oid/3201700,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201700/9614-rent_20211123010926271_0_.jpg?preset=oglas-slika-view
1136,"Centar, najam sobe u novouređenom stanu, 150 €",Primorsko-goranska,150,1128,70,2,16,Objava  23.11.2021.,https://www.index.hr/oglasi/centar--najam-sobe-u-novouredjenom-stanu--150--/oid/3201696,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201696/0_2021-11-23-01-08-06-647.jpg?preset=oglas-slika-view
1137,"Stan najam Gornji grad, Kamenita ul.(3-sobni, 1.kat)",Grad Zagreb,399,2999,80,4,37,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-najam-gornji-grad--kamenita-ul--3-sobni--1-kat-/oid/3201689,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201689/0_2021-11-23-01-04-58-269.jpg?preset=oglas-slika-view
1138,"Stan NAJAM novogradnja Sv. Duh, 65,11 m2, sa liftom i parkingom",Grad Zagreb,1200,9020,65,18,138,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-najam-novogradnja-sv--duh--65-11-m2--sa-liftom-i-parkingom/oid/3201685,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201685/0_2021-11-23-01-05-40-349.jpg?preset=oglas-slika-view
1139,"Stan NAJAM Gornji grad, Demetrova,120 m2 uz prekrasan atrij",Grad Zagreb,1500,11275,112,13,100,Objava  23.11.2021.,https://www.index.hr/oglasi/stan-najam-gornji-grad--demetrova-120-m2-uz-prekrasan-atrij/oid/3201684,https://www.index.hr/oglasi/UserDocsImages/oglas/_2021//11//23///3201684/0_2021-11-23-01-05-40-405.jpg?preset=oglas-slika-view
